HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
26070,SG,,42,"$15,149.94 ","$11,708.63 "
,OTHER,,408,"$86,094.29 ","$66,415.47 "
,TOTAL,,450,"$101,244.23 ","$78,124.10 "
26075,SG,,55,"$32,593.70 ","$26,074.96 "
,OTHER,,634,"$137,329.63 ","$107,777.22 "
,TOTAL,,689,"$169,923.33 ","$133,852.18 "
26080,SG,,230,"$137,646.18 ","$108,392.03 "
,OTHER,,"1,230","$349,172.79 ","$274,877.93 "
,TOTAL,,"1,460","$486,818.97 ","$383,269.96 "
26100,AS,,1,$39.66 ,$31.73 
,SG,,10,"$3,080.75 ","$2,387.74 "
,OTHER,,46,"$9,052.58 ","$7,034.29 "
,TOTAL,,57,"$12,172.99 ","$9,453.76 "
26105,SG,,17,"$4,135.43 ","$3,286.48 "
,OTHER,,89,"$19,574.98 ","$15,648.86 "
,TOTAL,,106,"$23,710.41 ","$18,935.34 "
26110,SG,,94,"$22,761.78 ","$17,715.18 "
,OTHER,,441,"$98,500.15 ","$77,263.14 "
,TOTAL,,535,"$121,261.93 ","$94,978.32 "
26115,SG,,"1,783","$688,055.46 ","$542,677.70 "
,OTHER,,"5,472","$1,784,729.67 ","$1,405,357.98 "
,TOTAL,,"7,255","$2,472,785.13 ","$1,948,035.68 "
26116,AS,,1,$57.47 ,$45.98 
,SG,,"1,717","$668,046.00 ","$527,065.45 "
,OTHER,,"5,587","$2,241,733.75 ","$1,767,953.93 "
,TOTAL,,"7,305","$2,909,837.22 ","$2,295,065.36 "
26117,SG,,75,"$34,106.09 ","$25,957.64 "
,OTHER,,474,"$242,536.78 ","$191,993.52 "
,TOTAL,,549,"$276,642.87 ","$217,951.16 "
26121,SG,,598,"$350,340.46 ","$277,077.80 "
,OTHER,,"2,319","$1,146,376.11 ","$902,323.41 "
,TOTAL,,"2,917","$1,496,716.57 ","$1,179,401.21 "
26123,SG,,"3,585","$2,118,294.06 ","$1,668,037.66 "
,OTHER,,"9,412","$6,568,086.77 ","$5,173,947.01 "
,TOTAL,,"12,997","$8,686,380.83 ","$6,841,984.67 "
26125,SG,,"1,883","$706,079.88 ","$558,473.18 "
,OTHER,,"4,915","$1,407,811.90 ","$1,112,589.55 "
,TOTAL,,"6,798","$2,113,891.78 ","$1,671,062.73 "
26130,SG,,35,"$14,546.29 ","$11,469.04 "
,OTHER,,111,"$34,586.63 ","$27,315.79 "
,TOTAL,,146,"$49,132.92 ","$38,784.83 "
26135,AS,,6,$321.07 ,$256.87 
,SG,,200,"$96,371.91 ","$75,773.02 "
,80'S,,14,$821.25 ,$633.54 
,OTHER,,765,"$258,037.73 ","$202,844.56 "
,TOTAL,,985,"$355,551.96 ","$279,507.99 "
26140,SG,,191,"$63,893.66 ","$50,652.28 "
,OTHER,,668,"$254,388.13 ","$198,627.66 "
,TOTAL,,859,"$318,281.79 ","$249,279.94 "
26145,SG,,"1,738","$722,607.51 ","$570,689.10 "
,OTHER,,"4,949","$1,907,186.75 ","$1,506,275.89 "
,TOTAL,,"6,687","$2,629,794.26 ","$2,076,964.99 "
26160,AS,,1,$44.52 ,$35.62 
,SG,,"4,760","$2,279,744.86 ","$1,793,299.15 "
,80'S,,1,$54.58 ,$43.66 
,OTHER,,"13,032","$3,598,753.03 ","$2,824,686.08 "
,TOTAL,,"17,794","$5,878,596.99 ","$4,618,064.51 "
26170,AS,,1,$50.08 ,$40.06 
,SG,,35,"$13,712.09 ","$10,313.09 "
,OTHER,,147,"$37,467.32 ","$29,893.94 "
,TOTAL,,183,"$51,229.49 ","$40,247.09 "
26180,AS,,1,$57.69 ,$46.15 
,SG,,45,"$20,032.52 ","$16,026.05 "
,80'S,,3,$172.55 ,$138.04 
,OTHER,,181,"$56,291.25 ","$44,560.09 "
,TOTAL,,230,"$76,554.01 ","$60,770.33 "
26185,SG,,11,"$6,061.39 ","$4,844.84 "
,80'S,,1,$71.61 ,$57.29 
,OTHER,,31,"$11,344.06 ","$9,075.26 "
,TOTAL,,43,"$17,477.06 ","$13,977.39 "
26200,AS,,2,$88.42 ,$70.74 
,SG,,73,"$24,231.69 ","$19,174.42 "
,OTHER,,206,"$72,358.74 ","$56,583.61 "
,TOTAL,,281,"$96,678.85 ","$75,828.77 "
26205,SG,,2,"$1,022.13 ",$817.70 
,OTHER,,15,"$6,619.59 ","$4,854.87 "
,TOTAL,,17,"$7,641.72 ","$5,672.57 "
26210,SG,,572,"$210,413.16 ","$166,907.04 "
,OTHER,,"1,250","$426,819.27 ","$336,819.27 "
,TOTAL,,"1,822","$637,232.43 ","$503,726.31 "
26215,SG,,18,"$8,991.81 ","$7,193.47 "
,OTHER,,47,"$20,816.88 ","$16,027.45 "
,TOTAL,,65,"$29,808.69 ","$23,220.92 "
26230,AS,,5,$255.86 ,$204.69 
,SG,,61,"$57,084.17 ","$43,709.41 "
,OTHER,,254,"$93,687.95 ","$74,198.30 "
,TOTAL,,320,"$151,027.98 ","$118,112.40 "
26235,AS,,8,$485.27 ,$388.22 
,SG,,144,"$59,854.02 ","$47,293.96 "
,80'S,,8,$628.56 ,$502.83 
,OTHER,,522,"$201,305.86 ","$158,118.34 "
,TOTAL,,682,"$262,273.71 ","$206,303.35 "
26236,SG,,236,"$107,201.57 ","$84,205.85 "
,OTHER,,806,"$281,321.52 ","$222,675.19 "
,TOTAL,,"1,042","$388,523.09 ","$306,881.04 "
26250,SG,,2,"$1,008.02 ",$806.41 
,OTHER,,21,"$9,189.41 ","$7,351.53 "
,TOTAL,,23,"$10,197.43 ","$8,157.94 "
26255,OTHER,,5,"$3,982.35 ","$3,145.57 "
,TOTAL,,5,"$3,982.35 ","$3,145.57 "
26260,SG,,7,"$3,293.59 ","$2,554.87 "
,OTHER,,40,"$16,034.64 ","$12,443.49 "
,TOTAL,,47,"$19,328.23 ","$14,998.36 "
26261,OTHER,,4,"$1,495.23 ","$1,196.19 "
,TOTAL,,4,"$1,495.23 ","$1,196.19 "
26262,AS,,2,$97.07 ,$77.66 
,SG,,8,"$2,247.78 ","$1,798.23 "
,OTHER,,33,"$12,226.65 ","$9,565.52 "
,TOTAL,,43,"$14,571.50 ","$11,441.41 "
26320,SG,,116,"$35,245.00 ","$27,334.66 "
,OTHER,,535,"$113,560.92 ","$88,606.50 "
,TOTAL,,651,"$148,805.92 ","$115,941.16 "
26340,AS,,2,$42.60 ,$34.08 
,OTHER,,"1,618","$272,863.73 ","$216,543.76 "
,TOTAL,,"1,620","$272,906.33 ","$216,577.84 "
26350,SG,,119,"$27,806.87 ","$22,082.32 "
,OTHER,,760,"$518,096.92 ","$409,593.42 "
,TOTAL,,879,"$545,903.79 ","$431,675.74 "
26352,AS,,4,$477.06 ,$381.66 
,SG,,17,"$9,123.66 ","$7,218.67 "
,80'S,,1,$160.75 ,$128.60 
,OTHER,,37,"$30,051.63 ","$24,000.51 "
,TOTAL,,59,"$39,813.10 ","$31,729.44 "
26356,SG,,171,"$87,206.28 ","$68,255.32 "
,OTHER,,"1,115","$936,506.27 ","$733,835.44 "
,TOTAL,,"1,286","$1,023,712.55 ","$802,090.76 "
26357,AS,,5,$556.33 ,$375.06 
,SG,,22,"$10,475.77 ","$8,380.62 "
,OTHER,,56,"$43,633.97 ","$34,681.03 "
,TOTAL,,83,"$54,666.07 ","$43,436.71 "
26358,AS,,2,$268.01 ,$214.41 
,SG,,9,"$3,991.29 ","$3,193.05 "
,80'S,,1,$154.08 ,$123.26 
,OTHER,,45,"$41,329.76 ","$32,451.46 "
,TOTAL,,57,"$45,743.14 ","$35,982.18 "
26370,AS,,4,$482.66 ,$386.13 
,SG,,68,"$35,026.44 ","$27,337.17 "
,OTHER,,286,"$219,872.21 ","$174,483.30 "
,TOTAL,,358,"$255,381.31 ","$202,206.60 "
26372,AS,,1,$127.88 ,$102.30 
,SG,,6,"$3,487.32 ","$2,789.86 "
,80'S,,2,$270.38 ,$216.30 
,OTHER,,21,"$19,382.94 ","$15,490.87 "
,TOTAL,,30,"$23,268.52 ","$18,599.33 "
26373,SG,,6,"$2,502.32 ","$1,889.38 "
,OTHER,,21,"$18,221.04 ","$14,576.84 "
,TOTAL,,27,"$20,723.36 ","$16,466.22 "
26390,AS,,1,$123.15 ,$98.52 
,SG,,8,"$4,327.56 ","$3,462.04 "
,80'S,,3,$442.95 ,$271.88 
,OTHER,,33,"$25,425.25 ","$19,268.56 "
,TOTAL,,45,"$30,318.91 ","$23,101.00 "
26392,AS,,2,$304.14 ,$163.31 
,SG,,5,"$2,152.60 ","$1,722.08 "
,80'S,,1,$148.11 ,$21.52 
,OTHER,,33,"$34,083.04 ","$26,161.99 "
,TOTAL,,41,"$36,687.89 ","$28,068.90 "
26410,SG,,180,"$73,234.52 ","$57,872.28 "
,OTHER,,"1,575","$777,243.05 ","$611,804.97 "
,TOTAL,,"1,755","$850,477.57 ","$669,677.25 "
26412,AS,,2,$106.44 ,$85.16 
,SG,,16,"$6,050.67 ","$4,840.53 "
,80'S,,1,$64.07 ,$51.26 
,OTHER,,113,"$69,743.16 ","$55,605.80 "
,TOTAL,,132,"$75,964.34 ","$60,582.75 "
26415,SG,,14,"$7,842.90 ","$6,274.33 "
,OTHER,,71,"$27,062.14 ","$21,470.67 "
,TOTAL,,85,"$34,905.04 ","$27,745.00 "
26416,SG,,1,$251.91 ,$201.53 
,OTHER,,4,$34.00 ,$7.20 
,TOTAL,,5,$285.91 ,$208.73 
26418,SG,,463,"$248,766.11 ","$195,517.42 "
,OTHER,,"2,524","$1,342,977.06 ","$1,057,684.72 "
,TOTAL,,"2,987","$1,591,743.17 ","$1,253,202.14 "
26420,AS,,4,$426.96 ,$341.56 
,SG,,22,"$11,444.65 ","$9,129.96 "
,80'S,,2,$255.62 ,$204.49 
,OTHER,,58,"$39,902.29 ","$31,921.85 "
,TOTAL,,86,"$52,029.52 ","$41,597.86 "
26426,SG,,122,"$56,196.34 ","$39,928.96 "
,OTHER,,467,"$309,761.21 ","$245,263.73 "
,TOTAL,,589,"$365,957.55 ","$285,192.69 "
26428,SG,,5,"$2,055.40 ","$1,644.32 "
,OTHER,,13,"$9,899.75 ","$7,919.81 "
,TOTAL,,18,"$11,955.15 ","$9,564.13 "
26432,SG,,35,"$16,567.22 ","$13,237.70 "
,OTHER,,622,"$331,629.99 ","$260,751.58 "
,TOTAL,,657,"$348,197.21 ","$273,989.28 "
26433,SG,,83,"$38,395.49 ","$30,663.63 "
,OTHER,,387,"$207,061.80 ","$162,763.03 "
,TOTAL,,470,"$245,457.29 ","$193,426.66 "
26434,SG,,4,"$1,745.96 ","$1,396.77 "
,OTHER,,13,"$7,249.43 ","$5,779.26 "
,TOTAL,,17,"$8,995.39 ","$7,176.03 "
26437,SG,,285,"$105,286.71 ","$83,645.50 "
,OTHER,,"1,195","$567,064.62 ","$450,760.58 "
,TOTAL,,"1,480","$672,351.33 ","$534,406.08 "
26440,SG,,318,"$126,036.74 ","$100,407.00 "
,OTHER,,"1,576","$906,454.24 ","$716,444.21 "
,TOTAL,,"1,894","$1,032,490.98 ","$816,851.21 "
26442,SG,,88,"$36,187.67 ","$28,599.66 "
,OTHER,,472,"$378,322.23 ","$300,236.36 "
,TOTAL,,560,"$414,509.90 ","$328,836.02 "
26445,SG,,300,"$107,137.54 ","$84,050.99 "
,OTHER,,"1,056","$497,578.84 ","$389,669.79 "
,TOTAL,,"1,356","$604,716.38 ","$473,720.78 "
26449,SG,,35,"$12,810.38 ","$10,248.31 "
,OTHER,,238,"$158,521.18 ","$126,656.89 "
,TOTAL,,273,"$171,331.56 ","$136,905.20 "
26450,AS,,10,$372.34 ,$297.87 
,SG,,27,"$9,655.59 ","$7,724.49 "
,OTHER,,265,"$65,077.34 ","$51,195.05 "
,TOTAL,,302,"$75,105.27 ","$59,217.41 "
26455,SG,,112,"$44,094.73 ","$34,627.35 "
,80'S,,1,$33.58 ,$26.86 
,OTHER,,349,"$90,397.73 ","$71,712.40 "
,TOTAL,,462,"$134,526.04 ","$106,366.61 "
26460,SG,,67,"$20,437.11 ","$16,269.66 "
,OTHER,,266,"$64,859.82 ","$51,699.69 "
,TOTAL,,333,"$85,296.93 ","$67,969.35 "
26471,AS,,2,$127.93 ,$102.34 
,SG,,37,"$10,764.39 ","$7,528.19 "
,OTHER,,191,"$87,256.71 ","$67,878.98 "
,TOTAL,,230,"$98,149.03 ","$75,509.51 "
26474,AS,,2,$169.72 ,$135.78 
,SG,,8,"$2,023.64 ","$1,618.92 "
,80'S,,5,$373.33 ,$234.63 
,OTHER,,49,"$21,811.31 ","$16,919.05 "
,TOTAL,,64,"$24,378.00 ","$18,908.38 "
26476,SG,,15,"$3,295.96 ","$2,636.76 "
,OTHER,,73,"$28,823.43 ","$22,689.49 "
,TOTAL,,88,"$32,119.39 ","$25,326.25 "
26477,SG,,19,"$3,445.11 ","$2,756.10 "
,OTHER,,91,"$37,215.47 ","$29,231.36 "
,TOTAL,,110,"$40,660.58 ","$31,987.46 "
26478,AS,,3,$189.35 ,$151.48 
,SG,,77,"$15,162.94 ","$12,003.63 "
,OTHER,,233,"$95,005.01 ","$76,004.10 "
,TOTAL,,313,"$110,357.30 ","$88,159.21 "
26479,SG,,5,$995.71 ,$796.56 
,OTHER,,24,"$10,261.95 ","$8,209.58 "
,TOTAL,,29,"$11,257.66 ","$9,006.14 "
26480,AS,,49,"$5,000.30 ","$3,940.58 "
,SG,,739,"$222,319.81 ","$175,757.60 "
,80'S,,25,"$3,028.82 ","$2,423.06 "
,OTHER,,"2,164","$1,632,918.64 ","$1,290,048.87 "
,TOTAL,,"2,977","$1,863,267.57 ","$1,472,170.11 "
26483,AS,,15,"$1,779.07 ","$1,423.26 "
,SG,,201,"$57,087.01 ","$44,962.76 "
,80'S,,23,"$2,403.12 ","$1,819.70 "
,OTHER,,170,"$147,256.54 ","$117,102.75 "
,TOTAL,,409,"$208,525.74 ","$165,308.47 "
26485,AS,,55,"$5,965.88 ","$4,726.79 "
,SG,,110,"$29,939.34 ","$23,721.06 "
,80'S,,13,"$1,485.73 ","$1,108.58 "
,OTHER,,520,"$401,097.43 ","$316,881.61 "
,TOTAL,,698,"$438,488.38 ","$346,438.04 "
26489,SG,,27,"$7,720.60 ","$6,104.81 "
,OTHER,,60,"$40,382.88 ","$31,023.94 "
,TOTAL,,87,"$48,103.48 ","$37,128.75 "
26490,SG,,55,"$22,584.72 ","$17,897.36 "
,OTHER,,132,"$102,662.04 ","$81,220.15 "
,TOTAL,,187,"$125,246.76 ","$99,117.51 "
26492,AS,,4,$492.75 ,$394.20 
,SG,,39,"$17,823.50 ","$14,103.16 "
,OTHER,,54,"$47,640.45 ","$38,110.96 "
,TOTAL,,97,"$65,956.70 ","$52,608.32 "
26494,SG,,3,"$1,031.88 ",$825.51 
,OTHER,,6,"$4,728.86 ","$3,783.09 "
,TOTAL,,9,"$5,760.74 ","$4,608.60 "
26496,AS,,2,$244.65 ,$178.22 
,SG,,40,"$18,173.23 ","$14,419.54 "
,OTHER,,148,"$124,592.91 ","$98,974.96 "
,TOTAL,,190,"$143,010.79 ","$113,572.72 "
26497,AS,,2,$254.62 ,$203.70 
,SG,,41,"$13,641.66 ","$10,753.32 "
,80'S,,2,$234.85 ,$187.88 
,OTHER,,47,"$42,004.97 ","$32,838.80 "
,TOTAL,,92,"$56,136.10 ","$43,983.70 "
26498,AS,,3,$455.75 ,$364.61 
,SG,,16,"$8,574.48 ","$6,859.57 "
,80'S,,1,$180.43 ,$144.34 
,OTHER,,54,"$60,243.52 ","$46,438.86 "
,TOTAL,,74,"$69,454.18 ","$53,807.38 "
26499,AS,,4,$314.00 ,$251.20 
,OTHER,,35,"$22,577.53 ","$18,062.01 "
,TOTAL,,39,"$22,891.53 ","$18,313.21 "
26500,AS,,2,$178.05 ,$142.44 
,SG,,53,"$27,078.65 ","$21,662.90 "
,OTHER,,248,"$124,389.53 ","$98,743.38 "
,TOTAL,,303,"$151,646.23 ","$120,548.72 "
26502,AS,,2,$214.18 ,$171.34 
,SG,,13,"$7,194.80 ","$5,707.22 "
,80'S,,2,$104.50 ,$55.33 
,OTHER,,54,"$27,708.11 ","$21,822.52 "
,TOTAL,,71,"$35,221.59 ","$27,756.41 "
26504,OTHER,,3,"$2,399.41 ","$1,919.53 "
,TOTAL,,3,"$2,399.41 ","$1,919.53 "
26508,AS,,2,$90.84 ,$72.67 
,SG,,38,"$14,603.93 ","$11,492.42 "
,OTHER,,125,"$54,403.49 ","$42,510.67 "
,TOTAL,,165,"$69,098.26 ","$54,075.76 "
26510,AS,,19,"$1,214.97 ",$971.95 
,SG,,62,"$17,078.56 ","$13,662.83 "
,80'S,,23,$378.77 ,$303.02 
,OTHER,,321,"$116,987.56 ","$93,309.21 "
,TOTAL,,425,"$135,659.86 ","$108,247.01 "
26516,AS,,13,$999.54 ,$784.72 
,SG,,113,"$19,665.89 ","$15,667.10 "
,80'S,,9,$887.28 ,$709.83 
,OTHER,,379,"$208,928.15 ","$166,237.61 "
,TOTAL,,514,"$230,480.86 ","$183,399.26 "
26517,SG,,1,$489.88 ,$391.90 
,OTHER,,7,"$4,394.16 ","$2,955.90 "
,TOTAL,,8,"$4,884.04 ","$3,347.80 "
26518,SG,,4,"$1,283.55 ","$1,026.83 "
,80'S,,1,$160.97 ,$128.78 
,OTHER,,30,"$20,524.68 ","$16,419.72 "
,TOTAL,,35,"$21,969.20 ","$17,575.33 "
26520,SG,,149,"$50,925.45 ","$40,284.82 "
,OTHER,,645,"$331,251.60 ","$261,594.93 "
,TOTAL,,794,"$382,177.05 ","$301,879.75 "
26525,AS,,1,$100.10 ,$80.08 
,SG,,303,"$112,315.34 ","$88,707.92 "
,OTHER,,"1,151","$659,732.26 ","$522,066.61 "
,TOTAL,,"1,455","$772,147.70 ","$610,854.61 "
26530,AS,,38,"$2,053.58 ","$1,642.82 "
,SG,,200,"$82,928.83 ","$64,634.90 "
,80'S,,51,"$1,063.62 ",$850.87 
,OTHER,,563,"$192,469.71 ","$150,733.70 "
,TOTAL,,852,"$278,515.74 ","$217,862.29 "
26531,AS,,331,"$16,401.40 ","$12,985.35 "
,SG,,393,"$283,333.32 ","$220,202.47 "
,80'S,,132,"$8,363.15 ","$6,502.79 "
,OTHER,,"3,383","$1,206,973.18 ","$954,411.67 "
,TOTAL,,"4,239","$1,515,071.05 ","$1,194,102.28 "
26535,SG,,379,"$243,086.58 ","$193,354.94 "
,OTHER,,853,"$229,282.59 ","$182,083.19 "
,TOTAL,,"1,232","$472,369.17 ","$375,438.13 "
26536,AS,,47,"$3,014.23 ","$2,404.77 "
,SG,,292,"$180,799.43 ","$141,660.83 "
,80'S,,23,"$2,053.60 ","$1,570.28 "
,OTHER,,"1,338","$648,317.77 ","$508,233.75 "
,TOTAL,,"1,700","$834,185.03 ","$653,869.63 "
26540,AS,,12,"$1,106.23 ",$884.97 
,SG,,227,"$128,352.96 ","$100,841.06 "
,80'S,,9,$935.13 ,$748.09 
,OTHER,,886,"$548,353.55 ","$429,682.46 "
,TOTAL,,"1,134","$678,747.87 ","$532,156.58 "
26541,AS,,17,"$1,807.61 ","$1,446.05 "
,SG,,72,"$71,011.72 ","$56,415.91 "
,80'S,,11,"$1,288.96 ","$1,021.67 "
,OTHER,,203,"$165,344.35 ","$131,239.78 "
,TOTAL,,303,"$239,452.64 ","$190,123.41 "
26542,AS,,5,$420.22 ,$336.17 
,SG,,35,"$17,174.24 ","$13,611.32 "
,80'S,,5,$401.69 ,$321.35 
,OTHER,,172,"$95,922.66 ","$75,368.25 "
,TOTAL,,217,"$113,918.81 ","$89,637.09 "
26545,AS,,3,$235.79 ,$188.63 
,SG,,18,"$9,441.84 ","$7,393.49 "
,80'S,,1,$159.29 ,$127.43 
,OTHER,,122,"$73,025.47 ","$57,024.45 "
,TOTAL,,144,"$82,862.39 ","$64,734.00 "
26546,AS,,6,$723.75 ,$579.00 
,SG,,25,"$15,574.78 ","$11,586.19 "
,80'S,,3,$409.94 ,$327.96 
,OTHER,,93,"$77,639.11 ","$61,029.05 "
,TOTAL,,127,"$94,347.58 ","$73,522.20 "
26548,AS,,5,$544.98 ,$329.45 
,SG,,63,"$31,795.42 ","$25,196.38 "
,80'S,,1,$106.00 ,$40.46 
,OTHER,,265,"$181,064.50 ","$141,834.23 "
,TOTAL,,334,"$213,510.90 ","$167,400.52 "
26550,80'S,,1,$250.98 ,$200.78 
,OTHER,,11,"$9,279.87 ","$7,381.43 "
,TOTAL,,12,"$9,530.85 ","$7,582.21 "
26555,AS,,1,$191.29 ,$153.03 
,OTHER,,4,"$5,435.98 ","$4,348.79 "
,TOTAL,,5,"$5,627.27 ","$4,501.82 "
26556,OTHER,,30,"$16,907.13 ","$13,421.71 "
,TOTAL,,30,"$16,907.13 ","$13,421.71 "
26560,SG,,2,$419.19 ,$335.35 
,OTHER,,30,"$12,368.08 ","$9,894.48 "
,TOTAL,,32,"$12,787.27 ","$10,229.83 "
26561,SG,,1,$591.28 ,$473.02 
,OTHER,,27,"$20,169.31 ","$16,135.45 "
,TOTAL,,28,"$20,760.59 ","$16,608.47 "
26562,SG,,1,$614.16 ,$491.33 
,OTHER,,1,"$1,387.61 ","$1,110.09 "
,TOTAL,,2,"$2,001.77 ","$1,601.42 "
26565,AS,,8,$692.18 ,$458.96 
,SG,,24,"$16,683.78 ","$13,118.30 "
,80'S,,3,$309.51 ,$247.61 
,OTHER,,103,"$63,420.88 ","$50,019.10 "
,TOTAL,,138,"$81,106.35 ","$63,843.97 "
26567,AS,,1,$100.60 ,$80.48 
,SG,,51,"$32,862.93 ","$25,749.04 "
,OTHER,,160,"$101,677.11 ","$81,182.48 "
,TOTAL,,212,"$134,640.64 ","$107,012.00 "
26568,AS,,1,$138.86 ,$111.09 
,SG,,3,$928.87 ,$743.10 
,80'S,,1,$133.32 ,$106.66 
,OTHER,,13,"$11,376.43 ","$9,080.49 "
,TOTAL,,18,"$12,577.48 ","$10,041.34 "
26580,SG,,2,"$1,049.56 ",$839.64 
,80'S,,1,$200.77 ,$160.62 
,OTHER,,11,"$6,872.33 ","$5,297.10 "
,TOTAL,,14,"$8,122.66 ","$6,297.36 "
26587,SG,,1,$711.47 ,$569.18 
,OTHER,,6,"$5,285.65 ","$4,228.52 "
,TOTAL,,7,"$5,997.12 ","$4,797.70 "
26590,SG,,10,"$6,100.13 ","$4,880.07 "
,OTHER,,22,"$19,941.35 ","$15,873.09 "
,TOTAL,,32,"$26,041.48 ","$20,753.16 "
26591,SG,,13,"$4,580.16 ","$3,664.13 "
,OTHER,,183,"$59,620.55 ","$45,483.27 "
,TOTAL,,196,"$64,200.71 ","$49,147.40 "
26593,SG,,95,"$29,174.86 ","$23,301.62 "
,OTHER,,637,"$240,514.91 ","$189,435.63 "
,TOTAL,,732,"$269,689.77 ","$212,737.25 "
26596,SG,,4,"$1,108.91 ",$887.12 
,80'S,,1,$116.93 ,$93.54 
,OTHER,,46,"$28,196.99 ","$22,557.58 "
,TOTAL,,51,"$29,422.83 ","$23,538.24 "
26600,OTHER,,"16,359","$3,220,600.09 ","$2,502,594.23 "
,TOTAL,,"16,359","$3,220,600.09 ","$2,502,594.23 "
26605,SG,,19,"$6,445.94 ","$5,156.74 "
,OTHER,,"2,396","$648,499.61 ","$508,709.78 "
,TOTAL,,"2,415","$654,945.55 ","$513,866.52 "
26607,SG,,19,"$7,559.03 ","$5,966.65 "
,OTHER,,139,"$55,436.54 ","$43,706.16 "
,TOTAL,,158,"$62,995.57 ","$49,672.81 "
26608,AS,,13,$691.46 ,$553.17 
,SG,,198,"$111,158.08 ","$87,382.56 "
,80'S,,1,$227.00 ,$181.60 
,OTHER,,895,"$342,835.90 ","$272,377.62 "
,TOTAL,,"1,107","$454,912.44 ","$360,494.95 "
26615,SG,,226,"$134,123.82 ","$105,377.16 "
,OTHER,,"1,343","$454,195.65 ","$357,725.42 "
,TOTAL,,"1,569","$588,319.47 ","$463,102.58 "
26641,80'S,,1,$40.12 ,$32.10 
,OTHER,,163,"$44,102.18 ","$34,198.69 "
,TOTAL,,164,"$44,142.30 ","$34,230.79 "
26645,SG,,2,$484.16 ,$387.32 
,OTHER,,112,"$38,948.50 ","$30,354.83 "
,TOTAL,,114,"$39,432.66 ","$30,742.15 "
26650,SG,,32,"$13,046.12 ","$9,792.40 "
,OTHER,,175,"$77,847.90 ","$60,687.20 "
,TOTAL,,207,"$90,894.02 ","$70,479.60 "
26665,SG,,16,"$9,332.53 ","$7,386.02 "
,OTHER,,98,"$51,277.56 ","$40,013.65 "
,TOTAL,,114,"$60,610.09 ","$47,399.67 "
26670,OTHER,,174,"$41,406.05 ","$32,643.43 "
,TOTAL,,174,"$41,406.05 ","$32,643.43 "
26675,AS,,1,$24.28 ,$19.42 
,SG,,4,"$1,536.25 ","$1,229.00 "
,OTHER,,38,"$11,830.83 ","$9,319.36 "
,TOTAL,,43,"$13,391.36 ","$10,567.78 "
26676,SG,,21,"$8,221.85 ","$6,577.49 "
,OTHER,,138,"$55,343.71 ","$43,453.34 "
,TOTAL,,159,"$63,565.56 ","$50,030.83 "
26685,SG,,14,"$6,338.09 ","$4,900.22 "
,OTHER,,74,"$30,854.00 ","$24,352.99 "
,TOTAL,,88,"$37,192.09 ","$29,253.21 "
26686,AS,,1,$82.21 ,$65.77 
,SG,,5,"$2,259.73 ","$1,807.79 "
,OTHER,,39,"$19,423.62 ","$15,422.56 "
,TOTAL,,45,"$21,765.56 ","$17,296.12 "
26700,OTHER,,751,"$172,709.86 ","$136,333.72 "
,TOTAL,,751,"$172,709.86 ","$136,333.72 "
26705,AS,,1,$22.54 ,$18.03 
,SG,,12,"$4,211.92 ","$3,331.18 "
,80'S,,1,$43.20 ,$34.56 
,OTHER,,135,"$40,914.72 ","$32,029.53 "
,TOTAL,,149,"$45,192.38 ","$35,413.30 "
26706,SG,,13,"$4,639.41 ","$3,425.11 "
,OTHER,,71,"$19,239.55 ","$15,240.70 "
,TOTAL,,84,"$23,878.96 ","$18,665.81 "
26715,AS,,1,$57.88 ,$46.30 
,SG,,40,"$22,308.13 ","$17,766.52 "
,80'S,,1,$80.14 ,$64.11 
,OTHER,,206,"$75,449.82 ","$59,722.98 "
,TOTAL,,248,"$97,895.97 ","$77,599.91 "
26720,OTHER,,"11,255","$1,894,530.47 ","$1,470,565.68 "
,TOTAL,,"11,255","$1,894,530.47 ","$1,470,565.68 "
26725,OTHER,,"3,262","$976,925.02 ","$767,843.00 "
,TOTAL,,"3,262","$976,925.02 ","$767,843.00 "
26727,SG,,327,"$301,844.01 ","$238,348.27 "
,OTHER,,"1,499","$564,225.00 ","$445,721.26 "
,TOTAL,,"1,826","$866,069.01 ","$684,069.53 "
26735,SG,,195,"$116,520.93 ","$92,057.53 "
,OTHER,,"1,598","$576,207.00 ","$453,005.84 "
,TOTAL,,"1,793","$692,727.93 ","$545,063.37 "
26740,OTHER,,995,"$183,186.49 ","$141,616.61 "
,TOTAL,,995,"$183,186.49 ","$141,616.61 "
26742,SG,,23,"$6,855.41 ","$5,484.33 "
,OTHER,,310,"$95,949.19 ","$74,862.43 "
,TOTAL,,333,"$102,804.60 ","$80,346.76 "
26746,SG,,114,"$77,100.78 ","$60,684.43 "
,OTHER,,898,"$318,556.18 ","$251,702.82 "
,TOTAL,,"1,012","$395,656.96 ","$312,387.25 "
26750,OTHER,,"5,526","$797,145.55 ","$614,045.96 "
,TOTAL,,"5,526","$797,145.55 ","$614,045.96 "
26755,OTHER,,555,"$130,125.43 ","$102,542.44 "
,TOTAL,,555,"$130,125.43 ","$102,542.44 "
26756,AS,,3,$135.82 ,$108.66 
,SG,,74,"$28,814.71 ","$22,915.26 "
,80'S,,2,$108.24 ,$86.59 
