HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,80'S,,29,"$3,966","$3,056"
,OTHER,,211,"$170,107","$132,289"
,TOTAL,,269,"$177,220","$137,850"
27040,SG,,10,"$3,022","$2,205"
,OTHER,,463,"$115,990","$91,583"
,TOTAL,,473,"$119,012","$93,787"
27041,SG,,17,"$6,837","$5,397"
,OTHER,,827,"$468,710","$372,285"
,TOTAL,,844,"$475,547","$377,681"
27047,SG,,103,"$41,750","$33,150"
,OTHER,,"1,109","$549,433","$433,320"
,TOTAL,,"1,212","$591,183","$466,470"
27048,AS,,44,"$2,421","$1,937"
,SG,,83,"$39,458","$31,390"
,80'S,,50,"$3,317","$2,646"
,OTHER,,829,"$391,525","$310,628"
,TOTAL,,"1,006","$436,721","$346,601"
27049,AS,,18,"$1,883","$1,506"
,SG,,3,"$1,443","$1,154"
,80'S,,59,"$7,830","$6,264"
,OTHER,,491,"$435,684","$344,130"
,TOTAL,,571,"$446,840","$353,055"
27050,SG,,2,"$1,000",$800
,OTHER,,16,"$5,898","$4,719"
,TOTAL,,18,"$6,898","$5,519"
27052,AS,,13,$877,$702
,SG,,1,$493,$394
,80'S,,19,"$1,044",$835
,OTHER,,123,"$51,930","$41,088"
,TOTAL,,156,"$54,344","$43,019"
27054,AS,,25,"$2,099","$1,679"
,80'S,,19,"$1,968","$1,575"
,OTHER,,186,"$100,641","$80,151"
,TOTAL,,230,"$104,708","$83,405"
27060,SG,,9,"$6,149","$4,866"
,OTHER,,54,"$21,538","$17,141"
,TOTAL,,63,"$27,687","$22,007"
27062,AS,,1,$30,$24
,SG,,84,"$57,475","$45,551"
,OTHER,,902,"$337,697","$266,835"
,TOTAL,,987,"$395,202","$312,410"
27065,AS,,4,$178,$142
,SG,,8,"$5,749","$4,599"
,80'S,,4,$305,$244
,OTHER,,125,"$53,616","$42,690"
,TOTAL,,141,"$59,848","$47,676"
27066,AS,,27,"$2,247","$1,792"
,SG,,2,"$1,369","$1,096"
,80'S,,26,"$2,607","$2,086"
,OTHER,,208,"$133,876","$106,070"
,TOTAL,,263,"$140,099","$111,043"
27067,80'S,,1,$88,$70
,OTHER,,18,"$13,211","$10,569"
,TOTAL,,19,"$13,299","$10,640"
27070,AS,,13,"$1,742","$1,394"
,80'S,,24,"$3,209","$2,567"
,OTHER,,450,"$384,936","$305,844"
,TOTAL,,487,"$389,887","$309,804"
27071,AS,,43,"$5,606","$4,485"
,80'S,,47,"$6,622","$5,298"
,OTHER,,557,"$554,091","$438,708"
,TOTAL,,647,"$566,319","$448,491"
27075,AS,,9,"$2,708","$2,167"
,80'S,,5,"$1,803","$1,442"
,OTHER,,113,"$224,380","$179,504"
,TOTAL,,127,"$228,891","$183,113"
27076,AS,,5,"$1,076",$861
,80'S,,18,"$4,650","$3,695"
,OTHER,,134,"$190,946","$152,240"
,TOTAL,,157,"$196,672","$156,796"
27077,AS,,1,$397,$318
,OTHER,,7,"$18,329","$14,663"
,TOTAL,,8,"$18,727","$14,981"
27078,AS,,2,$211,$169
,80'S,,5,$577,$462
,OTHER,,63,"$54,922","$43,938"
,TOTAL,,70,"$55,711","$44,569"
27079,80'S,,1,$199,$159
,OTHER,,8,"$6,211","$4,969"
,TOTAL,,9,"$6,410","$5,128"
27080,AS,,16,"$1,054",$816
,SG,,7,"$2,920","$2,162"
,80'S,,5,$308,$246
,OTHER,,219,"$95,680","$75,132"
,TOTAL,,247,"$99,961","$78,355"
27086,AS,,1,$15,$12
,SG,,3,$957,$766
,80'S,,1,$16,$13
,OTHER,,168,"$30,692","$23,860"
,TOTAL,,173,"$31,680","$24,650"
27087,AS,,28,"$2,092","$1,673"
,SG,,11,"$4,751","$3,801"
,80'S,,41,"$3,082","$2,418"
,OTHER,,380,"$195,454","$154,667"
,TOTAL,,460,"$205,379","$162,558"
27090,AS,,101,"$9,835","$7,864"
,80'S,,116,"$12,921","$10,204"
,OTHER,,906,"$588,636","$469,473"
,TOTAL,,"1,123","$611,393","$487,541"
27091,AS,,306,"$57,746","$45,882"
,80'S,,270,"$59,648","$47,461"
,OTHER,,"1,846","$2,448,363","$1,939,454"
,TOTAL,,"2,422","$2,565,757","$2,032,797"
27093,OTHER,,"8,269","$1,274,810","$1,002,417"
,TOTAL,,"8,269","$1,274,810","$1,002,417"
27095,OTHER,,"3,147","$586,487","$461,287"
,TOTAL,,"3,147","$586,487","$461,287"
27096,AS,,1,$9,$8
,OTHER,,"100,860","$24,734,183","$19,467,234"
,TOTAL,,"100,861","$24,734,192","$19,467,241"
27097,AS,,3,$191,$152
,SG,,1,$586,$469
,OTHER,,34,"$16,916","$13,276"
,TOTAL,,38,"$17,692","$13,897"
27098,AS,,1,$50,$40
,SG,,1,$469,$375
,80'S,,3,$158,$127
,OTHER,,19,"$9,234","$7,137"
,TOTAL,,24,"$9,911","$7,679"
27100,80'S,,8,$816,$653
,OTHER,,26,"$16,396","$13,116"
,TOTAL,,34,"$17,212","$13,770"
27105,AS,,1,$67,$54
,OTHER,,6,"$2,822","$2,257"
,TOTAL,,7,"$2,889","$2,311"
27110,AS,,13,"$1,334","$1,067"
,SG,,1,$603,$482
,80'S,,3,$440,$352
,OTHER,,39,"$23,553","$18,821"
,TOTAL,,56,"$25,929","$20,722"
27111,AS,,1,$116,$92
,80'S,,1,$67,$54
,OTHER,,2,"$1,272","$1,017"
,TOTAL,,4,"$1,455","$1,164"
27120,AS,,16,"$2,849","$2,279"
,80'S,,35,"$7,465","$5,972"
,OTHER,,75,"$81,705","$64,469"
,TOTAL,,126,"$92,019","$72,720"
27122,AS,,86,"$12,337","$9,870"
,80'S,,103,"$17,512","$13,914"
,OTHER,,842,"$863,657","$685,868"
,TOTAL,,"1,031","$893,507","$709,652"
27125,AS,,"1,728","$257,848","$205,335"
,80'S,,"2,240","$399,216","$317,370"
,OTHER,,"14,121","$15,116,913","$12,045,595"
,TOTAL,,"18,089","$15,773,977","$12,568,301"
27130,AS,,"20,935","$4,032,128","$3,209,036"
,80'S,,"24,808","$5,657,025","$4,489,636"
,OTHER,,"93,250","$132,909,106","$105,535,876"
,TOTAL,,"138,993","$142,598,258","$113,234,549"
27132,AS,,"1,040","$225,225","$179,765"
,80'S,,"1,264","$324,419","$257,977"
,OTHER,,"5,188","$8,130,674","$6,475,004"
,TOTAL,,"7,492","$8,680,318","$6,912,747"
27134,AS,,"2,411","$628,517","$500,436"
,80'S,,"2,704","$836,911","$664,750"
,OTHER,,"10,801","$20,428,311","$16,231,631"
,TOTAL,,"15,916","$21,893,739","$17,396,817"
27137,AS,,"1,105","$218,703","$173,997"
,80'S,,"1,493","$349,379","$277,032"
,OTHER,,"5,815","$8,084,938","$6,419,138"
,TOTAL,,"8,413","$8,653,021","$6,870,167"
27138,AS,,488,"$100,063","$79,835"
,80'S,,681,"$165,173","$131,377"
,OTHER,,"2,901","$4,193,498","$3,333,405"
,TOTAL,,"4,070","$4,458,735","$3,544,617"
27140,AS,,19,"$1,456","$1,165"
,80'S,,27,"$2,701","$2,016"
,OTHER,,177,"$105,239","$83,261"
,TOTAL,,223,"$109,396","$86,442"
27146,AS,,10,"$1,082",$865
,80'S,,12,"$1,743","$1,394"
,OTHER,,35,"$33,421","$26,737"
,TOTAL,,57,"$36,245","$28,996"
27147,AS,,7,"$1,404","$1,123"
,80'S,,5,"$1,273","$1,019"
,OTHER,,15,"$19,653","$15,714"
,TOTAL,,27,"$22,330","$17,856"
27151,AS,,2,$378,$302
,80'S,,3,$541,$433
,OTHER,,24,"$34,960","$27,968"
,TOTAL,,29,"$35,879","$28,703"
27156,AS,,16,"$2,731","$2,185"
,80'S,,4,$850,$680
,OTHER,,32,"$41,852","$33,482"
,TOTAL,,52,"$45,434","$36,347"
27161,AS,,12,"$1,523","$1,218"
,80'S,,37,"$7,532","$6,026"
,OTHER,,111,"$122,552","$96,633"
,TOTAL,,160,"$131,607","$103,877"
27165,AS,,32,"$4,222","$3,331"
,80'S,,39,"$5,515","$4,390"
,OTHER,,246,"$234,129","$186,880"
,TOTAL,,317,"$243,867","$194,601"
27170,AS,,38,"$5,611","$4,489"
,80'S,,68,"$11,161","$8,768"
,OTHER,,390,"$391,583","$309,983"
,TOTAL,,496,"$408,355","$323,240"
27175,OTHER,,26,"$10,704","$8,563"
,TOTAL,,26,"$10,704","$8,563"
27176,AS,,4,$476,$381
,80'S,,4,$569,$455
,OTHER,,31,"$27,482","$21,981"
,TOTAL,,39,"$28,527","$22,817"
27177,AS,,1,$133,$107
,80'S,,1,$179,$143
,OTHER,,14,"$15,021","$12,017"
,TOTAL,,16,"$15,334","$12,267"
27178,OTHER,,5,"$3,837","$3,063"
,TOTAL,,5,"$3,837","$3,063"
27179,OTHER,,4,"$3,005","$2,404"
,TOTAL,,4,"$3,005","$2,404"
27181,80'S,,2,$224,$179
,OTHER,,6,"$4,146","$3,317"
,TOTAL,,8,"$4,369","$3,496"
27185,OTHER,,1,$25,$20
,TOTAL,,1,$25,$20
27187,AS,,66,"$8,457","$6,732"
,80'S,,30,"$5,039","$4,032"
,OTHER,,465,"$450,105","$358,490"
,TOTAL,,561,"$463,601","$369,254"
27193,SG,,1,$320,$256
,OTHER,,"15,043","$6,189,657","$4,906,817"
,TOTAL,,"15,044","$6,189,977","$4,907,072"
27194,AS,,1,$90,$72
,OTHER,,139,"$87,652","$68,702"
,TOTAL,,140,"$87,742","$68,774"
27200,OTHER,,543,"$80,123","$62,397"
,TOTAL,,543,"$80,123","$62,397"
27202,AS,,1,$129,$103
,SG,,1,$215,$172
,80'S,,1,$79,$63
,OTHER,,6,"$4,851","$3,881"
,TOTAL,,9,"$5,274","$4,219"
27215,AS,,7,$514,$411
,80'S,,16,"$1,645","$1,316"
,OTHER,,70,"$40,238","$31,526"
,TOTAL,,93,"$42,396","$33,253"
27216,AS,,8,"$1,175",$940
,80'S,,12,"$1,965","$1,512"
,OTHER,,183,"$187,519","$144,683"
,TOTAL,,203,"$190,658","$147,135"
27217,AS,,10,"$1,161",$928
,80'S,,14,"$1,673","$1,338"
,OTHER,,177,"$132,649","$105,744"
,TOTAL,,201,"$135,482","$108,011"
27218,AS,,11,"$1,894","$1,515"
,80'S,,15,"$2,473","$1,978"
,OTHER,,108,"$125,769","$100,615"
,TOTAL,,134,"$130,135","$104,108"
27220,OTHER,,"2,470","$1,114,554","$885,882"
,TOTAL,,"2,470","$1,114,554","$885,882"
27222,OTHER,,245,"$207,512","$163,587"
,TOTAL,,245,"$207,512","$163,587"
27226,AS,,15,"$1,571","$1,257"
,80'S,,28,"$4,149","$3,319"
,OTHER,,264,"$220,045","$175,533"
,TOTAL,,307,"$225,765","$180,109"
27227,AS,,23,"$4,494","$3,595"
,80'S,,39,"$9,252","$7,391"
,OTHER,,257,"$367,085","$291,196"
,TOTAL,,319,"$380,831","$302,182"
27228,AS,,35,"$8,533","$6,826"
,80'S,,70,"$20,090","$15,972"
,OTHER,,416,"$712,868","$565,912"
,TOTAL,,521,"$741,490","$588,710"
27230,80'S,,3,$216,$173
,OTHER,,"2,684","$1,177,635","$935,309"
,TOTAL,,"2,687","$1,177,851","$935,482"
27232,OTHER,,380,"$293,911","$234,298"
,TOTAL,,380,"$293,911","$234,298"
27235,80'S,,1,$173,$138
,OTHER,,"18,128","$15,949,548","$12,711,662"
,TOTAL,,"18,129","$15,949,721","$12,711,801"
27236,AS,,"10,297","$1,506,284","$1,196,951"
,80'S,,"8,760","$1,543,086","$1,227,243"
,OTHER,,"85,983","$92,397,936","$73,675,848"
,TOTAL,,"105,040","$95,447,306","$76,100,042"
27238,SG,,1,$330,$264
,OTHER,,"2,268","$985,267","$781,977"
,TOTAL,,"2,269","$985,597","$782,242"
27240,OTHER,,476,"$423,969","$338,687"
,TOTAL,,476,"$423,969","$338,687"
27244,AS,,"8,082","$1,211,862","$963,718"
,80'S,,"5,088","$911,506","$725,228"
,OTHER,,"83,163","$91,965,405","$73,321,775"
,TOTAL,,"96,333","$94,088,774","$75,010,721"
27245,AS,,"2,171","$402,417","$320,690"
,80'S,,"1,443","$323,231","$257,771"
,OTHER,,"19,812","$26,574,598","$21,195,127"
,TOTAL,,"23,426","$27,300,246","$21,773,588"
27246,OTHER,,"2,332","$934,072","$739,820"
,TOTAL,,"2,332","$934,072","$739,820"
27248,AS,,116,"$9,982","$7,944"
,80'S,,160,"$16,725","$13,380"
,OTHER,,"1,179","$680,346","$541,288"
,TOTAL,,"1,455","$707,053","$562,613"
27250,OTHER,,"2,676","$1,123,375","$893,594"
,TOTAL,,"2,676","$1,123,375","$893,594"
27252,SG,,5,"$1,840","$1,427"
,OTHER,,"2,320","$1,493,724","$1,185,630"
,TOTAL,,"2,325","$1,495,564","$1,187,056"
27253,AS,,34,"$3,934","$3,075"
,80'S,,46,"$6,177","$4,938"
,OTHER,,476,"$294,433","$234,135"
,TOTAL,,556,"$304,543","$242,148"
27254,AS,,7,"$1,306","$1,045"
,80'S,,24,"$4,772","$3,798"
,OTHER,,162,"$187,067","$148,733"
,TOTAL,,193,"$193,145","$153,576"
27256,OTHER,,99,"$28,144","$22,499"
,TOTAL,,99,"$28,144","$22,499"
27257,80'S,,1,$37,$29
,OTHER,,212,"$71,720","$57,190"
,TOTAL,,213,"$71,757","$57,219"
27258,AS,,11,"$1,560","$1,248"
,80'S,,12,"$1,765","$1,398"
,OTHER,,109,"$96,362","$76,897"
,TOTAL,,132,"$99,687","$79,543"
27259,AS,,1,$189,$151
,OTHER,,9,"$8,629","$6,903"
,TOTAL,,10,"$8,817","$7,054"
27265,OTHER,,"4,740","$1,744,281","$1,383,442"
,TOTAL,,"4,740","$1,744,281","$1,383,442"
27266,SG,,16,"$6,862","$5,410"
,OTHER,,"12,541","$6,377,038","$5,057,434"
,TOTAL,,"12,557","$6,383,900","$5,062,844"
27275,SG,,7,"$3,025","$2,420"
,OTHER,,315,"$60,823","$48,249"
,TOTAL,,322,"$63,849","$50,669"
27280,AS,,9,$960,$768
,80'S,,11,"$1,798","$1,412"
,OTHER,,81,"$66,877","$53,206"
,TOTAL,,101,"$69,636","$55,386"
27282,80'S,,3,$431,$344
,OTHER,,6,"$2,299","$1,839"
,TOTAL,,9,"$2,730","$2,184"
27284,AS,,1,$227,$182
,80'S,,4,"$1,058",$846
,OTHER,,12,"$18,511","$14,809"
,TOTAL,,17,"$19,797","$15,837"
27286,80'S,,2,$461,$369
,OTHER,,16,"$21,812","$17,449"
,TOTAL,,18,"$22,273","$17,818"
27290,AS,,2,$411,$329
,80'S,,3,$682,$546
,OTHER,,31,"$44,519","$35,615"
,TOTAL,,36,"$45,613","$36,490"
27295,AS,,23,"$3,796","$3,037"
,80'S,,40,"$8,004","$6,403"
,OTHER,,292,"$333,811","$266,840"
,TOTAL,,355,"$345,611","$276,280"
27299,AS,,46,"$7,029","$5,623"
,80'S,,42,"$7,465","$5,865"
,OTHER,,624,"$545,685","$432,678"
,TOTAL,,712,"$560,179","$444,166"
27301,SG,,114,"$54,567","$43,372"
,80'S,,1,$133,
,OTHER,,"6,048","$3,749,201","$2,974,345"
,TOTAL,,"6,163","$3,803,901","$3,017,717"
27303,AS,,45,"$4,290","$3,432"
,SG,,4,"$1,550","$1,240"
,80'S,,26,"$2,781","$2,225"
,OTHER,,724,"$511,939","$407,353"
,TOTAL,,799,"$520,561","$414,251"
27305,AS,,16,"$1,058",$846
,SG,,13,"$3,891","$3,113"
,80'S,,19,"$1,252","$1,001"
,OTHER,,148,"$61,804","$49,223"
,TOTAL,,196,"$68,005","$54,183"
27306,AS,,4,$171,$137
,SG,,1,$245,$196
,80'S,,1,$33,$26
,OTHER,,62,"$18,726","$14,981"
,TOTAL,,68,"$19,175","$15,340"
27307,80'S,,2,$96,$77
,OTHER,,103,"$38,871","$30,243"
,TOTAL,,105,"$38,967","$30,320"
27310,AS,,254,"$23,245","$18,521"
,SG,,35,"$20,044","$15,720"
,80'S,,123,"$12,820","$10,079"
,OTHER,,"3,053","$1,869,136","$1,482,591"
,TOTAL,,"3,465","$1,925,244","$1,526,910"
27315,OTHER,,1,$470,$376
,TOTAL,,1,$470,$376
27320,AS,,1,$28,$22
,SG,,2,$421,$336
,OTHER,,13,"$4,381","$3,424"
,TOTAL,,16,"$4,830","$3,783"
27323,SG,,44,"$12,618","$10,003"
,OTHER,,701,"$156,270","$121,673"
,TOTAL,,745,"$168,888","$131,676"
27324,SG,,63,"$17,847","$14,251"
,OTHER,,931,"$356,250","$282,261"
,TOTAL,,994,"$374,097","$296,512"
27327,SG,,327,"$125,369","$98,768"
,OTHER,,"2,311","$851,759","$672,241"
,TOTAL,,"2,638","$977,128","$771,009"
27328,SG,,213,"$99,383","$78,916"
,OTHER,,"1,751","$774,185","$612,061"
,TOTAL,,"1,964","$873,568","$690,978"
27329,AS,,20,"$2,725","$2,180"
,80'S,,66,"$10,828","$8,663"
,OTHER,,924,"$971,120","$773,838"
,TOTAL,,"1,010","$984,673","$784,680"
27330,SG,,4,"$1,872","$1,498"
,OTHER,,92,"$30,163","$23,928"
,TOTAL,,96,"$32,035","$25,425"
27331,AS,,50,"$2,910","$2,320"
,SG,,49,"$27,972","$22,206"
,80'S,,57,"$3,774","$3,019"
,OTHER,,738,"$294,811","$235,157"
,TOTAL,,894,"$329,467","$262,702"
27332,AS,,7,$557,$445
,SG,,13,"$6,449","$5,160"
,80'S,,9,$676,$541
,OTHER,,125,"$59,918","$47,043"
,TOTAL,,154,"$67,600","$53,189"
27333,AS,,4,$247,$198
,SG,,18,"$7,376","$5,901"
,80'S,,1,$106,$85
,OTHER,,30,"$14,820","$11,856"
,TOTAL,,53,"$22,550","$18,040"
27334,AS,,70,"$5,616","$4,489"
,SG,,13,"$5,762","$4,530"
,80'S,,59,"$5,384","$4,307"
,OTHER,,718,"$399,598","$317,554"
,TOTAL,,860,"$416,359","$330,879"
27335,AS,,104,"$8,390","$6,712"
,80'S,,59,"$5,271","$4,217"
,OTHER,,660,"$368,045","$290,969"
,TOTAL,,823,"$381,706","$301,898"
27340,SG,,191,"$89,021","$70,198"
,OTHER,,"1,260","$424,306","$334,444"
,TOTAL,,"1,451","$513,327","$404,642"
27345,AS,,81,"$5,049","$3,988"
,SG,,240,"$115,104","$90,347"
,80'S,,53,"$3,821","$3,057"
,OTHER,,"1,242","$464,559","$365,857"
,TOTAL,,"1,616","$588,533","$463,249"
27347,AS,,17,$703,$530
,80'S,,3,$122,$98
,OTHER,,289,"$71,842","$56,108"
,TOTAL,,309,"$72,667","$56,736"
27350,AS,,92,"$6,502","$5,201"
,SG,,24,"$12,497","$9,885"
,80'S,,66,"$4,931","$3,945"
,OTHER,,744,"$381,280","$303,157"
,TOTAL,,926,"$405,210","$322,188"
27355,AS,,47,"$2,860","$2,285"
,SG,,17,"$6,268","$4,884"
,80'S,,20,"$1,367",$979
,OTHER,,285,"$143,556","$113,010"
,TOTAL,,369,"$154,051","$121,159"
27356,AS,,7,$671,$537
,SG,,1,$606,$485
,80'S,,9,$748,$599
,OTHER,,98,"$60,689","$48,276"
,TOTAL,,115,"$62,714","$49,896"
27357,AS,,5,$287,$230
,80'S,,26,"$1,996","$1,597"
,OTHER,,147,"$84,161","$66,279"
,TOTAL,,178,"$86,444","$68,105"
27358,AS,,4,$159,$127
,80'S,,2,$96,$76
,OTHER,,33,"$9,387","$7,509"
,TOTAL,,39,"$9,641","$7,713"
27360,AS,,59,"$7,679","$6,103"
,SG,,24,"$16,239","$12,166"
,80'S,,45,"$5,762","$4,610"
,OTHER,,803,"$717,200","$566,859"
,TOTAL,,931,"$746,880","$589,738"
27365,AS,,17,"$1,737","$1,390"
,80'S,,23,"$3,079","$2,325"
,OTHER,,347,"$307,812","$243,724"
,TOTAL,,387,"$312,628","$247,438"
27370,OTHER,,"2,021","$308,050","$242,209"
,TOTAL,,"2,021","$308,050","$242,209"
27372,AS,,6,$276,$221
,SG,,33,"$30,654","$24,107"
,80'S,,5,$181,$145
,OTHER,,550,"$185,666","$145,648"
,TOTAL,,594,"$216,778","$170,121"
27380,AS,,92,"$6,193","$4,955"
,SG,,24,"$6,685","$5,348"
,80'S,,64,"$4,243","$3,355"
,OTHER,,816,"$382,572","$302,993"
,TOTAL,,996,"$399,693","$316,650"
27381,AS,,41,"$3,822","$3,058"
,SG,,3,"$1,439","$1,151"
,80'S,,61,"$6,316","$4,954"
,OTHER,,324,"$215,177","$171,000"
,TOTAL,,429,"$226,754","$180,163"
27385,AS,,261,"$20,484","$16,356"
,SG,,70,"$33,665","$26,757"
,80'S,,122,"$11,124","$8,821"
,OTHER,,"2,224","$1,288,149","$1,015,081"
,TOTAL,,"2,677","$1,353,421","$1,067,014"
27386,AS,,51,"$5,098","$4,078"
,SG,,6,"$3,022","$2,337"
,80'S,,44,"$5,092","$3,978"
,OTHER,,337,"$247,197","$194,971"
,TOTAL,,438,"$260,409","$205,365"
27390,AS,,3,$137,$109
,SG,,1,$323,$258
,80'S,,3,$127,$101
,OTHER,,32,"$10,674","$8,521"
,TOTAL,,39,"$11,260","$8,989"
27391,SG,,1,$214,$171
,OTHER,,90,"$38,606","$30,533"
,TOTAL,,91,"$38,820","$30,704"
27392,AS,,4,$298,$238
,OTHER,,33,"$20,230","$16,184"
,TOTAL,,37,"$20,528","$16,422"
27393,AS,,2,$104,$83
,80'S,,4,$161,$129
,OTHER,,24,"$9,864","$7,891"
,TOTAL,,30,"$10,129","$8,103"
27394,AS,,7,$521,$417
,SG,,1,$473,$379
,80'S,,6,$536,$380
,OTHER,,117,"$53,918","$42,381"
,TOTAL,,131,"$55,447","$43,556"
27395,AS,,5,$634,$507
,SG,,1,$251,$201
,80'S,,1,$135,$108
,OTHER,,38,"$32,258","$25,803"
,TOTAL,,45,"$33,279","$26,619"
27396,AS,,4,$177,$142
,80'S,,1,$47,$38
,OTHER,,11,"$4,501","$3,601"
,TOTAL,,16,"$4,726","$3,781"
27397,AS,,2,$174,$139
,80'S,,2,$278,$223
,OTHER,,5,"$4,142","$3,314"
,TOTAL,,9,"$4,595","$3,676"
27400,AS,,1,$95,$76
,80'S,,3,$197,$157
,OTHER,,16,"$9,739","$7,735"
,TOTAL,,20,"$10,030","$7,969"
27403,AS,,17,$808,$646
,SG,,2,$860,$688
,80'S,,11,$703,$562
,OTHER,,147,"$55,263","$43,408"
,TOTAL,,177,"$57,634","$45,305"
27405,AS,,28,"$1,965","$1,518"
,SG,,10,"$4,933","$3,946"
,80'S,,21,"$1,520","$1,216"
,OTHER,,331,"$163,427","$129,948"
,TOTAL,,390,"$171,845","$136,628"
27407,AS,,4,$283,$226
,SG,,3,"$1,528","$1,222"
,80'S,,4,$345,$276
,OTHER,,51,"$29,169","$23,333"
,TOTAL,,62,"$31,325","$25,058"
27409,AS,,2,$251,$201
,SG,,1,$660,$528
,80'S,,4,$495,$396
,OTHER,,24,"$19,325","$14,477"
,TOTAL,,31,"$20,731","$15,602"
27418,AS,,34,"$3,752","$3,002"
,SG,,14,"$4,167","$3,252"
,80'S,,19,"$2,257","$1,806"
,OTHER,,179,"$131,490","$103,702"
,TOTAL,,246,"$141,667","$111,761"
27420,AS,,20,"$1,874","$1,499"
,SG,,8,"$2,682","$2,146"
,80'S,,20,"$2,225","$1,700"
,OTHER,,132,"$86,054","$68,048"
,TOTAL,,180,"$92,835","$73,392"
27422,AS,,91,"$8,287","$6,553"
,SG,,22,"$21,515","$16,723"
,80'S,,63,"$5,883","$4,706"
,OTHER,,551,"$346,523","$273,466"
,TOTAL,,727,"$382,208","$301,448"
27424,AS,,9,$792,$633
,SG,,2,$787,$407
,80'S,,6,$576,$381
,OTHER,,74,"$47,402","$37,356"
,TOTAL,,91,"$49,556","$38,777"
27425,SG,,778,"$744,335","$582,624"
,OTHER,,"4,093","$1,099,669","$867,329"
,TOTAL,,"4,871","$1,844,004","$1,449,953"
27427,AS,,10,$630,$504
,SG,,4,"$1,008",$806
,80'S,,14,"$1,388","$1,110"
,OTHER,,77,"$42,735","$34,106"
,TOTAL,,105,"$45,760","$36,526"
27428,AS,,6,$695,$556
,SG,,3,"$1,029",$823
,80'S,,8,"$2,003","$1,602"
,OTHER,,53,"$47,054","$37,210"
,TOTAL,,70,"$50,781","$40,191"
27429,AS,,2,$293,$234
,OTHER,,16,"$16,617","$13,294"
,TOTAL,,18,"$16,910","$13,528"
27430,AS,,74,"$5,792","$4,626"
,SG,,26,"$14,645","$11,713"
,80'S,,80,"$6,443","$5,111"
,OTHER,,572,"$330,261","$262,073"
,TOTAL,,752,"$357,141","$283,523"
27435,AS,,78,"$3,998","$3,198"
,SG,,3,"$1,814","$1,451"
,80'S,,30,"$2,287","$1,829"
,OTHER,,273,"$127,368","$101,717"
,TOTAL,,384,"$135,466","$108,196"
27437,SG,,17,"$9,049","$7,239"
,OTHER,,"1,104","$479,985","$382,020"
,TOTAL,,"1,121","$489,033","$389,259"
27438,AS,,60,"$6,240","$4,992"
,80'S,,105,"$13,525","$10,820"
,OTHER,,410,"$318,653","$252,065"
,TOTAL,,575,"$338,418","$267,878"
27440,AS,,4,$448,$358
,SG,,2,"$1,338","$1,070"
,80'S,,11,"$1,466","$1,160"
,OTHER,,33,"$24,730","$19,481"
,TOTAL,,50,"$27,981","$22,070"
27441,AS,,5,$549,$439
,80'S,,11,"$1,479","$1,184"
,OTHER,,40,"$32,456","$25,224"
,TOTAL,,56,"$34,485","$26,847"
27442,AS,,16,"$1,958","$1,552"
,SG,,12,"$8,284","$6,547"
,80'S,,21,"$3,099","$2,479"
,OTHER,,92,"$77,478","$61,937"
,TOTAL,,141,"$90,818","$72,515"
27443,AS,,14,"$1,458","$1,167"
,SG,,6,"$4,060","$3,248"
,80'S,,7,$946,$757
,OTHER,,45,"$38,071","$29,608"
,TOTAL,,72,"$44,536","$34,780"
27445,AS,,20,"$3,365","$2,692"
,80'S,,34,"$7,183","$5,746"
,OTHER,,175,"$207,472","$164,035"
,TOTAL,,229,"$218,020","$172,473"
27446,AS,,"2,087","$327,617","$260,810"
,80'S,,"2,209","$410,495","$326,499"
,OTHER,,"8,351","$9,648,167","$7,643,417"
,TOTAL,,"12,647","$10,386,279","$8,230,725"
27447,AS,,"42,899","$8,606,183","$6,848,978"
,80'S,,"46,439","$11,012,375","$8,733,797"
,OTHER,,"189,515","$280,724,119","$222,612,614"
,TOTAL,,"278,853","$300,342,677","$238,195,390"
27448,AS,,33,"$2,447","$1,869"
,80'S,,43,"$4,270","$3,416"
,OTHER,,150,"$83,704","$66,650"
,TOTAL,,226,"$90,421","$71,935"
27450,AS,,24,"$2,345","$1,876"
,80'S,,32,"$4,145","$3,316"
,OTHER,,171,"$132,631","$105,159"
,TOTAL,,227,"$139,122","$110,351"
27454,AS,,4,$636,$509
,80'S,,2,$303,$243
,OTHER,,20,"$21,797","$17,437"
,TOTAL,,26,"$22,736","$18,189"
27455,AS,,7,$784,$627
,80'S,,16,"$2,492","$1,993"
,OTHER,,81,"$63,412","$48,806"
,TOTAL,,104,"$66,688","$51,427"
27457,AS,,20,"$2,458","$1,886"
,80'S,,26,"$3,434","$2,667"
,OTHER,,155,"$138,334","$106,213"
,TOTAL,,201,"$144,227","$110,766"
27465,AS,,1,$73,$58
,80'S,,4,$467,$374
,OTHER,,22,"$17,443","$13,955"
,TOTAL,,27,"$17,983","$14,387"
27466,AS,,4,$594,$475
,80'S,,7,$956,$765
,OTHER,,38,"$37,518","$28,331"
,TOTAL,,49,"$39,067","$29,570"
27468,AS,,2,$345,$276
,80'S,,2,$206,$165
,OTHER,,5,"$4,455","$3,564"
,TOTAL,,9,"$5,006","$4,005"
27470,AS,,68,"$10,601","$8,480"
,80'S,,75,"$13,111","$10,328"
,OTHER,,519,"$571,657","$452,994"
,TOTAL,,662,"$595,369","$471,803"
