HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,80'S,,2,$268.70 ,$214.96 
,OTHER,,24,"$18,782.63 ","$14,911.32 "
,TOTAL,,33,"$23,573.79 ","$18,744.26 "
26841,AS,,2,$193.98 ,$155.18 
,SG,,99,"$56,102.62 ","$43,395.01 "
,OTHER,,292,"$194,008.34 ","$150,921.00 "
,TOTAL,,393,"$250,304.94 ","$194,471.19 "
26842,AS,,12,"$1,274.34 ","$1,019.49 "
,SG,,30,"$18,148.07 ","$14,025.59 "
,80'S,,3,$318.41 ,$254.73 
,OTHER,,89,"$67,263.43 ","$53,435.45 "
,TOTAL,,134,"$87,004.25 ","$68,735.26 "
26843,AS,,7,$526.69 ,$421.35 
,SG,,12,"$4,353.64 ","$3,268.31 "
,80'S,,1,$90.60 ,$72.48 
,OTHER,,36,"$18,966.20 ","$14,924.22 "
,TOTAL,,56,"$23,937.13 ","$18,686.36 "
26844,AS,,4,$426.96 ,$341.57 
,SG,,10,"$4,248.07 ","$3,398.46 "
,80'S,,1,$119.62 ,$95.70 
,OTHER,,37,"$25,518.01 ","$20,323.45 "
,TOTAL,,52,"$30,312.66 ","$24,159.18 "
26850,AS,,28,"$1,977.92 ","$1,578.57 "
,SG,,306,"$142,896.65 ","$112,122.87 "
,80'S,,4,$209.74 ,$167.80 
,OTHER,,966,"$502,875.42 ","$396,535.18 "
,TOTAL,,"1,304","$647,959.73 ","$510,404.42 "
26852,AS,,32,"$2,978.56 ","$2,351.87 "
,SG,,85,"$39,269.23 ","$30,840.89 "
,80'S,,2,$224.46 ,$179.57 
,OTHER,,251,"$178,746.69 ","$141,161.42 "
,TOTAL,,370,"$221,218.94 ","$174,533.75 "
26860,SG,,"1,170","$522,285.63 ","$409,652.55 "
,OTHER,,"3,336","$1,596,436.99 ","$1,256,268.68 "
,TOTAL,,"4,506","$2,118,722.62 ","$1,665,921.23 "
26861,SG,,159,"$35,101.92 ","$27,660.46 "
,OTHER,,522,"$51,925.82 ","$41,145.97 "
,TOTAL,,681,"$87,027.74 ","$68,806.43 "
26862,AS,,54,"$4,587.76 ","$3,670.17 "
,SG,,168,"$99,352.24 ","$78,401.26 "
,80'S,,10,"$1,091.28 ",$873.03 
,OTHER,,434,"$284,694.27 ","$225,169.60 "
,TOTAL,,666,"$389,725.55 ","$308,114.06 "
26863,AS,,7,$220.47 ,$176.38 
,SG,,20,"$5,046.55 ","$4,037.23 "
,80'S,,3,$127.31 ,$101.86 
,OTHER,,68,"$15,736.16 ","$12,426.78 "
,TOTAL,,98,"$21,130.49 ","$16,742.25 "
26910,SG,,80,"$37,937.91 ","$28,957.48 "
,OTHER,,"1,110","$636,660.80 ","$504,459.08 "
,TOTAL,,"1,190","$674,598.71 ","$533,416.56 "
26951,SG,,715,"$271,037.40 ","$212,517.85 "
,OTHER,,"6,398","$3,081,176.00 ","$2,434,759.90 "
,TOTAL,,"7,113","$3,352,213.40 ","$2,647,277.75 "
26952,SG,,274,"$163,152.85 ","$129,042.16 "
,OTHER,,"1,782","$1,009,883.38 ","$798,096.46 "
,TOTAL,,"2,056","$1,173,036.23 ","$927,138.62 "
26989,OTHER,,104,"$31,769.04 ","$24,894.04 "
,TOTAL,,104,"$31,769.04 ","$24,894.04 "
26990,AS,,4,$323.80 ,$259.05 
,SG,,37,"$11,796.42 ","$9,222.64 "
,80'S,,2,$157.42 ,$125.94 
,OTHER,,"5,125","$2,384,213.66 ","$1,895,319.63 "
,TOTAL,,"5,168","$2,396,491.30 ","$1,904,927.26 "
26991,AS,,11,$713.40 ,$570.72 
,SG,,1,$331.10 ,$264.88 
,80'S,,1,$76.46 ,$61.17 
,OTHER,,251,"$103,785.55 ","$82,475.28 "
,TOTAL,,264,"$104,906.51 ","$83,372.05 "
26992,AS,,45,"$4,418.96 ","$3,535.19 "
,80'S,,12,"$1,383.98 ","$1,107.21 "
,OTHER,,688,"$513,983.72 ","$408,238.39 "
,TOTAL,,745,"$519,786.66 ","$412,880.79 "
27000,SG,,3,"$1,316.55 ","$1,053.24 "
,80'S,,2,$159.76 ,$127.80 
,OTHER,,450,"$106,332.48 ","$84,941.47 "
,TOTAL,,455,"$107,808.79 ","$86,122.51 "
27001,AS,,39,"$1,525.57 ","$1,220.47 "
,SG,,4,"$1,800.58 ","$1,440.47 "
,80'S,,18,$876.43 ,$701.15 
,OTHER,,230,"$71,418.28 ","$56,420.38 "
,TOTAL,,291,"$75,620.86 ","$59,782.47 "
27003,SG,,1,$259.21 ,$207.37 
,80'S,,1,$48.90 ,$39.12 
,OTHER,,27,"$9,871.85 ","$7,862.11 "
,TOTAL,,29,"$10,179.96 ","$8,108.60 "
27005,AS,,24,"$1,414.58 ","$1,131.63 "
,80'S,,19,"$1,462.36 ","$1,169.86 "
,OTHER,,165,"$74,388.50 ","$58,841.43 "
,TOTAL,,208,"$77,265.44 ","$61,142.92 "
27006,AS,,29,"$2,254.05 ","$1,723.77 "
,80'S,,12,$994.80 ,$795.82 
,OTHER,,172,"$97,206.54 ","$76,236.34 "
,TOTAL,,213,"$100,455.39 ","$78,755.93 "
27025,AS,,11,$993.37 ,$794.69 
,80'S,,4,$387.03 ,$309.62 
,OTHER,,296,"$207,738.82 ","$164,510.52 "
,TOTAL,,311,"$209,119.22 ","$165,614.83 "
27030,AS,,259,"$29,338.62 ","$23,408.51 "
,80'S,,96,"$12,444.35 ","$9,955.45 "
,OTHER,,"1,583","$1,167,828.87 ","$929,541.06 "
,TOTAL,,"1,938","$1,209,611.84 ","$962,905.02 "
27033,AS,,106,"$10,780.04 ","$8,623.99 "
,SG,,5,"$2,039.56 ","$1,631.65 "
,80'S,,31,"$4,137.57 ","$3,310.07 "
,OTHER,,482,"$354,417.75 ","$281,194.71 "
,TOTAL,,624,"$371,374.92 ","$294,760.42 "
27035,AS,,2,$242.48 ,$193.99 
,SG,,6,"$3,131.08 ","$2,370.70 "
,OTHER,,30,"$27,454.89 ","$21,350.41 "
,TOTAL,,38,"$30,828.45 ","$23,915.10 "
27036,AS,,104,"$8,359.72 ","$6,586.00 "
,80'S,,28,"$3,288.08 ","$2,630.49 "
,OTHER,,389,"$259,270.78 ","$205,456.35 "
,TOTAL,,521,"$270,918.58 ","$214,672.84 "
27040,SG,,9,"$3,053.33 ","$2,442.68 "
,OTHER,,445,"$88,315.24 ","$69,568.33 "
,TOTAL,,454,"$91,368.57 ","$72,011.01 "
27041,SG,,18,"$6,670.95 ","$5,277.04 "
,80'S,,1,$102.18 ,$81.74 
,OTHER,,723,"$382,228.19 ","$300,483.47 "
,TOTAL,,742,"$389,001.32 ","$305,842.25 "
27047,SG,,221,"$88,171.65 ","$69,999.79 "
,OTHER,,"1,410","$635,939.65 ","$500,916.61 "
,TOTAL,,"1,631","$724,111.30 ","$570,916.40 "
27048,AS,,60,"$2,563.19 ","$2,050.53 "
,SG,,99,"$47,237.29 ","$36,521.44 "
,80'S,,39,"$1,780.64 ","$1,424.49 "
,OTHER,,954,"$343,164.15 ","$269,771.68 "
,TOTAL,,"1,152","$394,745.27 ","$309,768.14 "
27049,AS,,33,"$3,398.94 ","$2,719.20 "
,SG,,16,"$7,399.96 ","$5,859.86 "
,80'S,,43,"$5,297.63 ","$4,238.08 "
,OTHER,,489,"$382,903.05 ","$304,809.68 "
,TOTAL,,581,"$398,999.58 ","$317,626.82 "
27050,SG,,1,$489.88 ,$391.90 
,OTHER,,69,"$4,677.75 ","$3,540.65 "
,TOTAL,,70,"$5,167.63 ","$3,932.55 "
27052,AS,,11,$669.85 ,$535.87 
,SG,,1,$487.07 ,$389.66 
,80'S,,4,$330.61 ,$264.49 
,OTHER,,79,"$30,426.73 ","$24,012.55 "
,TOTAL,,95,"$31,914.26 ","$25,202.57 "
27054,AS,,37,"$2,356.51 ","$1,877.52 "
,80'S,,26,"$1,983.97 ","$1,587.19 "
,OTHER,,225,"$100,082.20 ","$79,891.04 "
,TOTAL,,288,"$104,422.68 ","$83,355.75 "
27060,SG,,9,"$6,058.21 ","$4,406.06 "
,OTHER,,51,"$15,810.97 ","$12,648.79 "
,TOTAL,,60,"$21,869.18 ","$17,054.85 "
27062,AS,,1,$28.22 ,$22.58 
,SG,,127,"$89,064.84 ","$69,598.27 "
,OTHER,,"1,023","$327,320.45 ","$257,364.14 "
,TOTAL,,"1,151","$416,413.51 ","$326,984.99 "
27065,AS,,20,$860.79 ,$641.70 
,SG,,13,"$8,568.48 ","$6,854.77 "
,80'S,,8,$392.40 ,$301.86 
,OTHER,,139,"$48,868.15 ","$38,624.47 "
,TOTAL,,180,"$58,689.82 ","$46,422.80 "
27066,AS,,47,"$3,233.65 ","$2,586.85 "
,SG,,3,"$1,777.83 ","$1,422.26 "
,80'S,,15,"$1,159.91 ",$927.93 
,OTHER,,252,"$132,633.41 ","$105,883.92 "
,TOTAL,,317,"$138,804.80 ","$110,820.96 "
27067,AS,,1,$62.36 ,$49.89 
,OTHER,,11,"$6,209.22 ","$4,271.72 "
,TOTAL,,12,"$6,271.58 ","$4,321.61 "
27070,AS,,38,"$3,490.27 ","$2,792.22 "
,80'S,,14,"$1,202.60 ",$952.73 
,OTHER,,372,"$223,124.28 ","$176,071.38 "
,TOTAL,,424,"$227,817.15 ","$179,816.33 "
27071,AS,,76,"$7,944.88 ","$6,347.26 "
,80'S,,37,"$3,726.88 ","$2,898.66 "
,OTHER,,525,"$373,636.97 ","$293,822.53 "
,TOTAL,,638,"$385,308.73 ","$303,068.45 "
27075,AS,,6,"$1,763.97 ","$1,411.17 "
,80'S,,12,"$4,139.47 ","$3,311.57 "
,OTHER,,102,"$208,124.88 ","$164,687.54 "
,TOTAL,,120,"$214,028.32 ","$169,410.28 "
27076,AS,,9,"$1,633.07 ","$1,306.46 "
,80'S,,6,"$1,336.59 ","$1,069.28 "
,OTHER,,96,"$127,820.05 ","$102,117.76 "
,TOTAL,,111,"$130,789.71 ","$104,493.50 "
27077,80'S,,1,$415.02 ,$332.02 
,OTHER,,14,"$34,334.38 ","$27,467.52 "
,TOTAL,,15,"$34,749.40 ","$27,799.54 "
27078,AS,,6,$581.28 ,$465.03 
,80'S,,3,$318.57 ,$254.86 
,OTHER,,48,"$33,568.68 ","$26,854.99 "
,TOTAL,,57,"$34,468.53 ","$27,574.88 "
27079,AS,,1,$137.77 ,$110.22 
,OTHER,,21,"$14,677.57 ","$11,628.65 "
,TOTAL,,22,"$14,815.34 ","$11,738.87 "
27080,AS,,37,"$2,063.62 ","$1,650.92 "
,SG,,10,"$4,175.49 ","$3,299.58 "
,80'S,,16,$911.51 ,$729.22 
,OTHER,,286,"$107,579.49 ","$84,474.21 "
,TOTAL,,349,"$114,730.11 ","$90,153.93 "
27086,SG,,4,$967.59 ,$774.07 
,OTHER,,108,"$15,042.68 ","$11,731.63 "
,TOTAL,,112,"$16,010.27 ","$12,505.70 "
27087,AS,,41,"$2,329.78 ","$1,863.83 "
,SG,,5,"$2,268.32 ","$1,814.66 "
,80'S,,29,"$1,795.71 ","$1,425.12 "
,OTHER,,344,"$154,278.55 ","$122,454.05 "
,TOTAL,,419,"$160,672.36 ","$127,557.66 "
27090,AS,,131,"$11,554.09 ","$9,215.82 "
,80'S,,74,"$7,164.33 ","$5,668.79 "
,OTHER,,699,"$406,494.39 ","$323,182.35 "
,TOTAL,,904,"$425,212.81 ","$338,066.96 "
27091,AS,,557,"$108,103.59 ","$86,193.35 "
,80'S,,272,"$60,987.98 ","$48,626.95 "
,OTHER,,"2,087","$2,820,021.71 ","$2,243,292.78 "
,TOTAL,,"2,916","$2,989,113.28 ","$2,378,113.08 "
27093,OTHER,,"14,606","$1,932,863.47 ","$1,500,432.41 "
,TOTAL,,"14,606","$1,932,863.47 ","$1,500,432.41 "
27095,OTHER,,"5,405","$764,852.86 ","$598,805.44 "
,TOTAL,,"5,405","$764,852.86 ","$598,805.44 "
27096,OTHER,,"215,622","$30,361,434.66 ","$23,668,896.16 "
,TOTAL,,"215,622","$30,361,434.66 ","$23,668,896.16 "
27097,AS,,7,$443.91 ,$355.12 
,SG,,9,"$4,075.09 ","$3,260.07 "
,80'S,,1,$59.83 ,$47.86 
,OTHER,,46,"$19,431.47 ","$14,929.77 "
,TOTAL,,63,"$24,010.30 ","$18,592.82 "
27098,AS,,1,$40.44 ,$32.35 
,OTHER,,22,"$10,677.55 ","$6,850.30 "
,TOTAL,,23,"$10,717.99 ","$6,882.65 "
27100,AS,,14,"$1,019.38 ",$815.51 
,80'S,,7,$557.39 ,$445.91 
,OTHER,,42,"$21,303.93 ","$17,043.14 "
,TOTAL,,63,"$22,880.70 ","$18,304.56 "
27105,AS,,1,$110.57 ,$88.46 
,80'S,,1,$63.85 ,$51.08 
,OTHER,,8,"$4,533.83 ","$3,627.07 "
,TOTAL,,10,"$4,708.25 ","$3,766.61 "
27110,AS,,6,$465.90 ,$372.73 
,80'S,,7,$554.79 ,$443.81 
,OTHER,,30,"$17,428.50 ","$13,942.83 "
,TOTAL,,43,"$18,449.19 ","$14,759.37 "
27111,80'S,,3,$197.35 ,$157.88 
,OTHER,,5,"$2,585.29 ","$2,068.23 "
,TOTAL,,8,"$2,782.64 ","$2,226.11 "
27120,AS,,19,"$2,651.54 ","$2,121.22 "
,80'S,,5,$855.43 ,$684.34 
,OTHER,,80,"$78,556.95 ","$62,591.79 "
,TOTAL,,104,"$82,063.92 ","$65,397.35 "
27122,AS,,121,"$16,521.47 ","$13,190.08 "
,80'S,,68,"$10,515.37 ","$8,412.30 "
,OTHER,,759,"$720,011.11 ","$572,388.64 "
,TOTAL,,948,"$747,047.95 ","$593,991.02 "
27125,AS,,"2,492","$354,688.65 ","$281,906.67 "
,80'S,,"1,550","$257,227.92 ","$204,533.20 "
,OTHER,,"12,819","$13,176,531.56 ","$10,504,127.74 "
,TOTAL,,"16,861","$13,788,448.13 ","$10,990,567.61 "
27130,AS,,"39,399","$7,196,971.40 ","$5,711,436.11 "
,80'S,,"17,640","$3,772,246.04 ","$2,987,323.60 "
,OTHER,,"105,037","$141,560,663.58 ","$112,254,502.39 "
,TOTAL,,"162,076","$152,529,881.02 ","$120,953,262.10 "
27132,AS,,"1,864","$396,837.22 ","$316,719.51 "
,80'S,,816,"$203,501.50 ","$161,567.17 "
,OTHER,,"5,579","$8,554,935.51 ","$6,812,576.64 "
,TOTAL,,"8,259","$9,155,274.23 ","$7,290,863.32 "
27134,AS,,"3,721","$931,741.62 ","$741,389.38 "
,80'S,,"1,837","$538,172.90 ","$427,464.79 "
,OTHER,,"10,853","$19,487,604.07 ","$15,481,308.73 "
,TOTAL,,"16,411","$20,957,518.59 ","$16,650,162.90 "
27137,AS,,"1,627","$306,145.06 ","$243,530.66 "
,80'S,,850,"$186,466.41 ","$148,234.48 "
,OTHER,,"5,043","$6,644,684.51 ","$5,270,721.53 "
,TOTAL,,"7,520","$7,137,295.98 ","$5,662,486.67 "
27138,AS,,842,"$164,586.61 ","$130,820.51 "
,80'S,,498,"$113,352.18 ","$90,451.50 "
,OTHER,,"2,883","$3,859,661.73 ","$3,073,960.15 "
,TOTAL,,"4,223","$4,137,600.52 ","$3,295,232.16 "
27140,AS,,37,"$2,351.40 ","$1,881.14 "
,80'S,,33,"$2,580.21 ","$2,064.19 "
,OTHER,,174,"$84,645.03 ","$67,345.62 "
,TOTAL,,244,"$89,576.64 ","$71,290.95 "
27146,AS,,6,$602.64 ,$482.11 
,80'S,,22,"$2,478.48 ","$1,982.76 "
,OTHER,,41,"$32,548.81 ","$25,934.27 "
,TOTAL,,69,"$35,629.93 ","$28,399.14 "
27147,AS,,3,$529.79 ,$319.02 
,80'S,,2,$280.19 ,$224.15 
,OTHER,,8,"$8,600.25 ","$6,880.22 "
,TOTAL,,13,"$9,410.23 ","$7,423.39 "
27151,AS,,6,$756.26 ,$605.01 
,80'S,,3,$525.10 ,$420.08 
,OTHER,,24,"$22,775.90 ","$18,220.73 "
,TOTAL,,33,"$24,057.26 ","$19,245.82 "
27156,AS,,1,$226.57 ,$181.26 
,80'S,,4,"$1,007.00 ",$805.60 
,OTHER,,13,"$20,183.52 ","$16,146.81 "
,TOTAL,,18,"$21,417.09 ","$17,133.67 "
27158,OTHER,,2,"$1,763.25 ","$1,410.60 "
,TOTAL,,2,"$1,763.25 ","$1,410.60 "
27161,AS,,37,"$4,106.48 ","$3,279.17 "
,80'S,,20,"$3,437.07 ","$2,749.64 "
,OTHER,,143,"$144,039.52 ","$115,022.01 "
,TOTAL,,200,"$151,583.07 ","$121,050.82 "
27165,AS,,73,"$8,086.00 ","$6,468.84 "
,80'S,,38,"$5,808.94 ","$4,627.29 "
,OTHER,,276,"$258,049.81 ","$205,795.19 "
,TOTAL,,387,"$271,944.75 ","$216,891.32 "
27170,AS,,44,"$6,078.11 ","$4,862.47 "
,80'S,,28,"$3,794.78 ","$2,954.38 "
,OTHER,,288,"$277,704.91 ","$220,563.67 "
,TOTAL,,360,"$287,577.80 ","$228,380.52 "
27175,OTHER,,2,$744.56 ,$595.64 
,TOTAL,,2,$744.56 ,$595.64 
27176,AS,,5,$557.53 ,$446.03 
,OTHER,,37,"$31,909.31 ","$24,939.22 "
,TOTAL,,42,"$32,466.84 ","$25,385.25 "
27177,AS,,1,$152.71 ,$122.17 
,OTHER,,9,"$9,592.11 ","$7,673.69 "
,TOTAL,,10,"$9,744.82 ","$7,795.86 "
27178,80'S,,1,$126.17 ,$100.94 
,OTHER,,11,"$8,681.22 ","$6,944.95 "
,TOTAL,,12,"$8,807.39 ","$7,045.89 "
27179,AS,,8,$985.50 ,$788.38 
,80'S,,3,$419.44 ,$335.55 
,OTHER,,29,"$19,819.14 ","$15,528.77 "
,TOTAL,,40,"$21,224.08 ","$16,652.70 "
27181,OTHER,,4,"$3,574.23 ","$2,859.38 "
,TOTAL,,4,"$3,574.23 ","$2,859.38 "
27187,AS,,140,"$16,582.67 ","$13,112.76 "
,80'S,,20,"$2,538.11 ","$2,030.49 "
,OTHER,,592,"$508,017.83 ","$402,545.10 "
,TOTAL,,752,"$527,138.61 ","$417,688.35 "
27193,OTHER,,"18,109","$7,397,016.35 ","$5,863,235.68 "
,TOTAL,,"18,109","$7,397,016.35 ","$5,863,235.68 "
27194,AS,,1,$92.18 ,$73.74 
,SG,,28,"$7,671.61 ","$6,137.40 "
,80'S,,1,$100.03 ,$80.02 
,OTHER,,224,"$132,821.02 ","$105,771.01 "
,TOTAL,,254,"$140,684.84 ","$112,062.17 "
27200,OTHER,,658,"$89,172.19 ","$69,344.81 "
,TOTAL,,658,"$89,172.19 ","$69,344.81 "
27202,SG,,2,$905.29 ,$724.23 
,80'S,,1,$122.04 ,$97.63 
,OTHER,,20,"$11,788.40 ","$9,366.70 "
,TOTAL,,23,"$12,815.73 ","$10,188.56 "
27215,AS,,10,$643.07 ,$514.46 
,80'S,,6,$445.03 ,$356.02 
,OTHER,,78,"$41,935.20 ","$33,453.27 "
,TOTAL,,94,"$43,023.30 ","$34,323.75 "
27216,AS,,23,"$2,629.77 ","$2,103.83 "
,80'S,,26,"$4,008.02 ","$3,206.40 "
,OTHER,,283,"$245,412.23 ","$192,631.21 "
,TOTAL,,332,"$252,050.02 ","$197,941.44 "
27217,AS,,28,"$2,549.74 ","$1,978.89 "
,80'S,,22,"$2,207.15 ","$1,765.74 "
,OTHER,,243,"$167,600.30 ","$133,201.84 "
,TOTAL,,293,"$172,357.19 ","$136,946.47 "
27218,AS,,27,"$3,828.36 ","$3,022.45 "
,80'S,,20,"$3,608.71 ","$2,886.95 "
,OTHER,,166,"$178,503.30 ","$140,633.45 "
,TOTAL,,213,"$185,940.37 ","$146,542.85 "
27220,OTHER,,"3,264","$1,506,769.83 ","$1,195,993.37 "
,TOTAL,,"3,264","$1,506,769.83 ","$1,195,993.37 "
27222,OTHER,,224,"$189,861.32 ","$151,432.40 "
,TOTAL,,224,"$189,861.32 ","$151,432.40 "
27226,AS,,39,"$4,054.42 ","$3,243.54 "
,80'S,,18,"$2,173.83 ","$1,739.07 "
,OTHER,,255,"$192,692.16 ","$151,954.94 "
,TOTAL,,312,"$198,920.41 ","$156,937.55 "
27227,AS,,53,"$10,595.24 ","$8,416.91 "
,80'S,,43,"$9,732.62 ","$7,786.12 "
,OTHER,,334,"$474,371.89 ","$378,461.52 "
,TOTAL,,430,"$494,699.75 ","$394,664.55 "
27228,AS,,64,"$14,491.07 ","$11,566.88 "
,80'S,,79,"$20,978.15 ","$16,677.72 "
,OTHER,,561,"$972,665.01 ","$774,739.51 "
,TOTAL,,704,"$1,008,134.23 ","$802,984.11 "
27230,OTHER,,"2,616","$1,056,527.79 ","$839,526.55 "
,TOTAL,,"2,616","$1,056,527.79 ","$839,526.55 "
27232,OTHER,,449,"$309,323.35 ","$247,187.76 "
,TOTAL,,449,"$309,323.35 ","$247,187.76 "
27235,AS,,5,$638.32 ,$510.65 
,OTHER,,"17,262","$14,543,972.91 ","$11,584,618.33 "
,TOTAL,,"17,267","$14,544,611.23 ","$11,585,128.98 "
27236,AS,,"15,810","$2,334,518.91 ","$1,854,258.73 "
,80'S,,"5,287","$923,713.56 ","$733,909.18 "
,OTHER,,"75,277","$81,488,931.01 ","$64,985,720.78 "
,TOTAL,,"96,374","$84,747,163.48 ","$67,573,888.69 "
27238,OTHER,,"2,040","$814,524.54 ","$646,048.38 "
,TOTAL,,"2,040","$814,524.54 ","$646,048.38 "
27240,80'S,,1,$167.13 ,$133.70 
,OTHER,,535,"$462,255.27 ","$368,417.71 "
,TOTAL,,536,"$462,422.40 ","$368,551.41 "
27244,AS,,"6,031","$879,352.15 ","$698,356.87 "
,80'S,,"1,750","$301,284.87 ","$239,094.75 "
,OTHER,,"35,445","$38,133,818.18 ","$30,389,663.85 "
,TOTAL,,"43,226","$39,314,455.20 ","$31,327,115.47 "
27245,AS,,"10,463","$1,891,003.15 ","$1,501,772.78 "
,80'S,,"2,902","$609,212.00 ","$484,604.18 "
,OTHER,,"64,138","$85,421,724.15 ","$68,131,052.43 "
,TOTAL,,"77,503","$87,921,939.30 ","$70,117,429.39 "
27246,OTHER,,"2,997","$1,015,398.00 ","$803,164.54 "
,TOTAL,,"2,997","$1,015,398.00 ","$803,164.54 "
27248,AS,,296,"$21,964.57 ","$17,437.97 "
,80'S,,138,"$11,629.24 ","$9,257.90 "
,OTHER,,"1,500","$789,209.87 ","$628,163.55 "
,TOTAL,,"1,934","$822,803.68 ","$654,859.42 "
27250,OTHER,,"3,154","$1,186,114.84 ","$942,857.73 "
,TOTAL,,"3,154","$1,186,114.84 ","$942,857.73 "
27252,SG,,1,$443.77 ,$355.02 
,OTHER,,"1,508","$982,245.28 ","$778,557.25 "
,TOTAL,,"1,509","$982,689.05 ","$778,912.27 "
27253,AS,,46,"$5,146.29 ","$4,035.61 "
,80'S,,20,"$2,592.39 ","$2,039.36 "
,OTHER,,356,"$263,317.36 ","$209,970.38 "
,TOTAL,,422,"$271,056.04 ","$216,045.35 "
27254,AS,,24,"$4,212.91 ","$3,265.49 "
,80'S,,19,"$3,523.24 ","$2,818.56 "
,OTHER,,135,"$148,914.75 ","$118,752.21 "
,TOTAL,,178,"$156,650.90 ","$124,836.26 "
27256,OTHER,,105,"$22,692.39 ","$17,961.28 "
,TOTAL,,105,"$22,692.39 ","$17,961.28 "
27257,AS,,2,$85.24 ,$68.20 
,OTHER,,132,"$36,712.05 ","$28,911.18 "
,TOTAL,,134,"$36,797.29 ","$28,979.38 "
27258,AS,,12,"$1,678.86 ","$1,343.10 "
,80'S,,8,"$1,272.52 ","$1,018.01 "
,OTHER,,98,"$80,341.04 ","$64,191.70 "
,TOTAL,,118,"$83,292.42 ","$66,552.81 "
27259,80'S,,1,$279.63 ,$223.70 
,OTHER,,5,"$6,357.22 ","$5,085.78 "
,TOTAL,,6,"$6,636.85 ","$5,309.48 "
27265,OTHER,,"5,123","$1,633,926.87 ","$1,297,492.72 "
,TOTAL,,"5,123","$1,633,926.87 ","$1,297,492.72 "
27266,SG,,14,"$6,131.63 ","$4,905.31 "
,80'S,,2,$150.12 ,$120.10 
,OTHER,,"9,535","$4,609,237.91 ","$3,659,317.16 "
,TOTAL,,"9,551","$4,615,519.66 ","$3,664,342.57 "
27275,SG,,150,"$60,070.36 ","$47,477.04 "
,OTHER,,504,"$71,103.32 ","$56,375.62 "
,TOTAL,,654,"$131,173.68 ","$103,852.66 "
27280,AS,,38,"$4,448.21 ","$3,548.64 "
,80'S,,29,"$3,256.84 ","$2,605.47 "
,OTHER,,152,"$112,329.24 ","$88,246.74 "
,TOTAL,,219,"$120,034.29 ","$94,400.85 "
27282,OTHER,,6,"$4,353.49 ","$3,482.79 "
,TOTAL,,6,"$4,353.49 ","$3,482.79 "
27284,AS,,1,$209.78 ,$167.82 
,OTHER,,7,"$7,982.53 ","$6,386.03 "
,TOTAL,,8,"$8,192.31 ","$6,553.85 "
27286,OTHER,,4,"$5,210.68 ","$4,168.55 "
,TOTAL,,4,"$5,210.68 ","$4,168.55 "
27290,80'S,,5,"$1,168.65 ",$827.67 
,OTHER,,39,"$46,733.12 ","$36,565.19 "
,TOTAL,,44,"$47,901.77 ","$37,392.86 "
27295,AS,,22,"$3,507.21 ","$2,805.77 "
,80'S,,25,"$4,299.80 ","$3,439.84 "
,OTHER,,247,"$265,066.69 ","$211,408.23 "
,TOTAL,,294,"$272,873.70 ","$217,653.84 "
27299,AS,,75,"$11,786.18 ","$9,428.93 "
,80'S,,21,"$2,832.22 ","$2,265.76 "
,OTHER,,638,"$517,807.11 ","$412,110.24 "
,TOTAL,,734,"$532,425.51 ","$423,804.93 "
27301,AS,,4,$257.02 ,$205.63 
,SG,,150,"$73,055.52 ","$58,147.88 "
,80'S,,1,$73.27 ,$58.62 
,OTHER,,"7,608","$3,005,748.40 ","$2,387,547.69 "
,TOTAL,,"7,763","$3,079,134.21 ","$2,445,959.82 "
27303,AS,,105,"$7,013.39 ","$5,590.61 "
,80'S,,46,"$3,158.73 ","$2,504.30 "
,OTHER,,710,"$337,378.51 ","$267,974.15 "
,TOTAL,,861,"$347,550.63 ","$276,069.06 "
27305,AS,,30,"$1,226.08 ",$980.84 
,SG,,40,"$12,169.93 ","$9,604.82 "
,80'S,,6,$268.84 ,$215.07 
,OTHER,,187,"$58,772.70 ","$46,259.73 "
,TOTAL,,263,"$72,437.55 ","$57,060.46 "
27306,AS,,8,$286.99 ,$210.69 
,SG,,2,$740.77 ,$592.61 
,80'S,,4,$124.42 ,$99.54 
,OTHER,,80,"$19,931.72 ","$15,881.46 "
,TOTAL,,94,"$21,083.90 ","$16,784.30 "
27307,AS,,2,$55.56 ,$44.45 
,SG,,3,$997.94 ,$798.36 
,80'S,,2,$111.87 ,$89.49 
,OTHER,,60,"$20,676.65 ","$16,541.31 "
,TOTAL,,67,"$21,842.02 ","$17,473.61 "
27310,AS,,560,"$46,101.30 ","$36,766.77 "
,SG,,35,"$19,489.53 ","$15,547.14 "
,80'S,,150,"$14,005.32 ","$11,090.09 "
,OTHER,,"3,706","$2,071,394.36 ","$1,643,979.17 "
,TOTAL,,"4,451","$2,150,990.51 ","$1,707,383.17 "
27323,SG,,40,"$11,583.55 ","$9,200.58 "
,OTHER,,773,"$138,919.10 ","$107,973.56 "
,TOTAL,,813,"$150,502.65 ","$117,174.14 "
27324,SG,,55,"$17,131.00 ","$13,568.19 "
,OTHER,,995,"$295,817.79 ","$234,884.67 "
,TOTAL,,"1,050","$312,948.79 ","$248,452.86 "
27325,AS,,3,$128.09 ,$102.46 
,SG,,4,"$1,546.66 ","$1,237.33 "
,80'S,,2,$111.29 ,$89.03 
,OTHER,,12,"$4,099.92 ","$3,279.95 "
,TOTAL,,21,"$5,885.96 ","$4,708.77 "
27326,AS,,1,$29.69 ,$23.75 
